"time_now","wd_avg_2mins","ws_avg_2mins","wd_avg_10mins","ws_avg_10mins","wd_maxsp_this_min","ws_maxsp_this_min","ws_avg_2_mins_helper","ws_avg_10_mins_helper","ws_maxsp_this_min_helper","water_this_min_rat","water_this_hour_rat","water_this_min_rat1","water_this_hour_rat1","water_this_min_by_weight","water_this_hour_by_weight","air_temp_by_box","sp_ventilation","air_temp_ventilation","wet_bulb_temp","value_humicap","relative_humidity","water_vapor_pressure","dew_temp","station_pressure","grass_temp","ground_temp_pt","ground_temp_infrared","ground_tem_5cm","ground_tem_10cm","ground_tem_15cm","ground_tem_20cm","ground_tem_40cm","ground_tem_80cm","ground_tem_160cm","ground_tem_320cm","water_lever_evaporation_this_min","water_evaporation_this_hour","visibility_avg_this_min","visibility_avg_10_mins","cloud_height","total_cloud_amount","low_cloud_amount","code_weather","snow_depth","freezing_rain","ice_accretion_on_wires","frozen_soil_depth","frequency_lightning","sign_of_data_quality","crlf"
"2001"," 273","  15"," 277","  14"," 274","  23","----","----","----","0000","0000","----","----","0000","0000","  93","----","----","----","----","78","  91","  57","10230","----","  64","----","  87"," 116"," 130"," 136","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2002"," 272","  18"," 275","  14"," 269","  21","----","----","----","0000","0000","----","----","0000","0000","  93","----","----","----","----","79","  92","  58","10230","----","  63","----","  87"," 116"," 130"," 136","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2003"," 271","  18"," 275","  15"," 274","  22","----","----","----","0000","0000","----","----","0000","0000","  93","----","----","----","----","78","  91","  57","10230","----","  66","----","  87"," 116"," 130"," 136","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2004"," 274","  17"," 274","  15"," 275","  18","----","----","----","0000","0000","----","----","0000","0000","  93","----","----","----","----","78","  91","  57","10230","----","  67","----","  87"," 116"," 130"," 136","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2005"," 273","  14"," 273","  15"," 271","  18","----","----","----","0000","0000","----","----","0000","0000","  92","----","----","----","----","78","  91","  56","10230","----","  66","----","  87"," 116"," 130"," 136","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2006"," 272","  11"," 272","  15"," 273","  12","----","----","----","0000","0000","----","----","0000","0000","  92","----","----","----","----","78","  91","  56","10230","----","  65","----","  87"," 116"," 130"," 136","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2007"," 273","  12"," 272","  15"," 272","  21","----","----","----","0000","0000","----","----","0000","0000","  92","----","----","----","----","78","  91","  56","10231","----","  65","----","  86"," 116"," 129"," 136","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2008"," 269","  14"," 272","  15"," 266","  17","----","----","----","0000","0000","----","----","0000","0000","  92","----","----","----","----","79","  92","  58","10231","----","  65","----","  86"," 116"," 129"," 136","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2009"," 262","  13"," 270","  15"," 258","  16","----","----","----","0000","0000","----","----","0000","0000","  92","----","----","----","----","79","  92","  58","10231","----","  64","----","  86"," 115"," 129"," 136","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2010"," 262","  13"," 270","  15"," 265","  18","----","----","----","0000","0000","----","----","0000","0000","  91","----","----","----","----","79","  91","  57","10230","----","  64","----","  86"," 115"," 129"," 136","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
