"time_now","wd_avg_2mins","ws_avg_2mins","wd_avg_10mins","ws_avg_10mins","wd_maxsp_this_min","ws_maxsp_this_min","ws_avg_2_mins_helper","ws_avg_10_mins_helper","ws_maxsp_this_min_helper","water_this_min_rat","water_this_hour_rat","water_this_min_rat1","water_this_hour_rat1","water_this_min_by_weight","water_this_hour_by_weight","air_temp_by_box","sp_ventilation","air_temp_ventilation","wet_bulb_temp","value_humicap","relative_humidity","water_vapor_pressure","dew_temp","station_pressure","grass_temp","ground_temp_pt","ground_temp_infrared","ground_tem_5cm","ground_tem_10cm","ground_tem_15cm","ground_tem_20cm","ground_tem_40cm","ground_tem_80cm","ground_tem_160cm","ground_tem_320cm","water_lever_evaporation_this_min","water_evaporation_this_hour","visibility_avg_this_min","visibility_avg_10_mins","cloud_height","total_cloud_amount","low_cloud_amount","code_weather","snow_depth","freezing_rain","ice_accretion_on_wires","frozen_soil_depth","frequency_lightning","sign_of_data_quality"
"2016-06-30 20:01"," 174","  27"," 181","  23"," 175","  41","----","----","----","0000","0000","----","----","0000","0000"," 248","----","----","----","----","94"," 294"," 238","10098"," 240"," 242","----"," 249"," 253"," 252"," 248","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-06-30 20:02"," 178","  28"," 180","  24"," 180","  40","----","----","----","0000","0000","----","----","0000","0000"," 248","----","----","----","----","94"," 294"," 238","10098"," 240"," 242","----"," 249"," 253"," 252"," 248","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-06-30 20:03"," 177","  24"," 179","  24"," 173","  28","----","----","----","0000","0000","----","----","0000","0000"," 248","----","----","----","----","94"," 294"," 238","10098"," 240"," 242","----"," 249"," 253"," 252"," 248","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-06-30 20:04"," 172","  24"," 178","  25"," 172","  36","----","----","----","0000","0000","----","----","0000","0000"," 248","----","----","----","----","94"," 294"," 238","10098"," 240"," 242","----"," 249"," 253"," 252"," 248","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-06-30 20:05"," 173","  26"," 176","  26"," 174","  34","----","----","----","0000","0000","----","----","0000","0000"," 248","----","----","----","----","94"," 294"," 238","10098"," 239"," 242","----"," 249"," 253"," 252"," 248","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-06-30 20:06"," 175","  25"," 175","  26"," 176","  34","----","----","----","0000","0000","----","----","0000","0000"," 248","----","----","----","----","94"," 294"," 238","10098"," 239"," 242","----"," 249"," 253"," 252"," 248","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-06-30 20:07"," 177","  29"," 175","  27"," 178","  41","----","----","----","0000","0000","----","----","0000","0000"," 248","----","----","----","----","94"," 294"," 238","10098"," 239"," 242","----"," 249"," 253"," 252"," 248","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-06-30 20:08"," 178","  29"," 175","  27"," 178","  40","----","----","----","0000","0000","----","----","0000","0000"," 248","----","----","----","----","94"," 294"," 238","10099"," 240"," 242","----"," 248"," 253"," 252"," 248","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-06-30 20:09"," 175","  22"," 175","  26"," 172","  28","----","----","----","0000","0000","----","----","0000","0000"," 248","----","----","----","----","94"," 294"," 238","10099"," 239"," 242","----"," 248"," 253"," 252"," 248","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-06-30 20:10"," 176","  21"," 176","  26"," 180","  32","----","----","----","0000","0000","----","----","0000","0000"," 248","----","----","----","----","94"," 294"," 238","10099"," 239"," 242","----"," 248"," 252"," 252"," 248","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-06-30 20:11"," 174","  21"," 175","  25"," 168","  27","----","----","----","0000","0000","----","----","0000","0000"," 248","----","----","----","----","94"," 294"," 238","10099"," 239"," 241","----"," 248"," 252"," 252"," 248","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-06-30 20:12"," 171","  20"," 175","  24"," 175","  30","----","----","----","0000","0000","----","----","0000","0000"," 248","----","----","----","----","94"," 294"," 238","10099"," 239"," 241","----"," 248"," 252"," 252"," 248","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-06-30 20:13"," 179","  21"," 176","  24"," 184","  35","----","----","----","0000","0000","----","----","0000","0000"," 248","----","----","----","----","94"," 294"," 238","10100"," 239"," 241","----"," 248"," 252"," 252"," 248","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-06-30 20:14"," 183","  19"," 177","  23"," 183","  21","----","----","----","0000","0000","----","----","0000","0000"," 248","----","----","----","----","94"," 294"," 238","10100"," 239"," 241","----"," 248"," 252"," 252"," 248","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-06-30 20:15"," 185","  15"," 178","  22"," 187","  22","----","----","----","0000","0000","----","----","0000","0000"," 248","----","----","----","----","94"," 294"," 238","10100"," 239"," 241","----"," 248"," 252"," 252"," 248","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-06-30 20:16"," 186","  17"," 179","  21"," 185","  27","----","----","----","0000","0000","----","----","0000","0000"," 248","----","----","----","----","94"," 294"," 238","10100"," 238"," 241","----"," 248"," 252"," 252"," 248","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-06-30 20:17"," 185","  20"," 180","  20"," 184","  30","----","----","----","0000","0000","----","----","0000","0000"," 248","----","----","----","----","94"," 294"," 238","10100"," 239"," 241","----"," 248"," 252"," 252"," 248","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-06-30 20:18"," 175","  21"," 178","  19"," 166","  32","----","----","----","0000","0000","----","----","0000","0000"," 248","----","----","----","----","94"," 294"," 238","10099"," 238"," 241","----"," 248"," 252"," 252"," 248","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-06-30 20:19"," 169","  21"," 179","  20"," 173","  26","----","----","----","0000","0000","----","----","0000","0000"," 248","----","----","----","----","94"," 294"," 238","10099"," 238"," 241","----"," 248"," 252"," 252"," 248","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN000000N0000NNNNNNNNNNNNNNNNN"
