"time_now","wd_avg_2mins","ws_avg_2mins","wd_avg_10mins","ws_avg_10mins","wd_maxsp_this_min","ws_maxsp_this_min","ws_avg_2_mins_helper","ws_avg_10_mins_helper","ws_maxsp_this_min_helper","water_this_min_rat","water_this_hour_rat","water_this_min_rat1","water_this_hour_rat1","water_this_min_by_weight","water_this_hour_by_weight","air_temp_by_box","sp_ventilation","air_temp_ventilation","wet_bulb_temp","value_humicap","relative_humidity","water_vapor_pressure","dew_temp","station_pressure","grass_temp","ground_temp_pt","ground_temp_infrared","ground_tem_5cm","ground_tem_10cm","ground_tem_15cm","ground_tem_20cm","ground_tem_40cm","ground_tem_80cm","ground_tem_160cm","ground_tem_320cm","water_lever_evaporation_this_min","water_evaporation_this_hour","visibility_avg_this_min","visibility_avg_10_mins","cloud_height","total_cloud_amount","low_cloud_amount","code_weather","snow_depth","freezing_rain","ice_accretion_on_wires","frozen_soil_depth","frequency_lightning","sign_of_data_quality"
"2016-05-19 20:01","  99","  25","  97","  24","  96","  33","----","----","----","0000","0000","----","----","0000","0000"," 198","----","----","----","----","65"," 150"," 130","10154"," 190"," 209","----"," 235"," 243"," 240"," 229","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-05-19 20:02","  95","  23","  97","  24","  95","  30","----","----","----","0000","0000","----","----","0000","0000"," 198","----","----","----","----","65"," 150"," 130","10153"," 189"," 209","----"," 235"," 243"," 240"," 229","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-05-19 20:03","  93","  20","  98","  23","  91","  24","----","----","----","0000","0000","----","----","0000","0000"," 198","----","----","----","----","65"," 150"," 130","10153"," 189"," 209","----"," 235"," 243"," 240"," 228","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-05-19 20:04","  89","  19","  97","  23","  87","  28","----","----","----","0000","0000","----","----","0000","0000"," 198","----","----","----","----","66"," 152"," 133","10153"," 190"," 209","----"," 235"," 243"," 239"," 228","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-05-19 20:05","  88","  19","  96","  22","  89","  26","----","----","----","0000","0000","----","----","0000","0000"," 198","----","----","----","----","66"," 152"," 133","10153"," 190"," 209","----"," 235"," 243"," 239"," 228","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-05-19 20:06","  88","  19","  95","  21","  88","  27","----","----","----","0000","0000","----","----","0000","0000"," 197","----","----","----","----","66"," 151"," 132","10153"," 189"," 209","----"," 234"," 242"," 239"," 228","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-05-19 20:07","  86","  20","  93","  21","  85","  25","----","----","----","0000","0000","----","----","0000","0000"," 197","----","----","----","----","66"," 151"," 132","10153"," 188"," 209","----"," 234"," 242"," 239"," 228","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-05-19 20:08","  85","  20","  91","  21","  84","  28","----","----","----","0000","0000","----","----","0000","0000"," 197","----","----","----","----","67"," 154"," 134","10154"," 188"," 209","----"," 234"," 242"," 239"," 228","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-05-19 20:09","  89","  22","  91","  21","  93","  31","----","----","----","0000","0000","----","----","0000","0000"," 197","----","----","----","----","67"," 154"," 134","10154"," 187"," 209","----"," 234"," 242"," 239"," 228","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-05-19 20:10","  91","  22","  90","  21","  90","  27","----","----","----","0000","0000","----","----","0000","0000"," 197","----","----","----","----","67"," 154"," 134","10154"," 187"," 209","----"," 234"," 242"," 239"," 228","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-05-19 20:11","  89","  20","  89","  20","  88","  23","----","----","----","0000","0000","----","----","0000","0000"," 197","----","----","----","----","67"," 154"," 134","10154"," 188"," 209","----"," 233"," 242"," 239"," 228","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-05-19 20:12","  89","  18","  89","  20","  90","  26","----","----","----","0000","0000","----","----","0000","0000"," 197","----","----","----","----","67"," 154"," 134","10154"," 187"," 209","----"," 233"," 242"," 239"," 228","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-05-19 20:13","  92","  17","  89","  20","  94","  22","----","----","----","0000","0000","----","----","0000","0000"," 197","----","----","----","----","68"," 156"," 136","10154"," 187"," 209","----"," 233"," 241"," 239"," 228","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-05-19 20:14","  95","  18","  90","  20","  97","  28","----","----","----","0000","0000","----","----","0000","0000"," 197","----","----","----","----","68"," 156"," 136","10154"," 187"," 209","----"," 233"," 241"," 239"," 228","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-05-19 20:15","  99","  20","  91","  20"," 100","  27","----","----","----","0000","0000","----","----","0000","0000"," 197","----","----","----","----","67"," 154"," 134","10153"," 188"," 208","----"," 233"," 241"," 239"," 228","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-05-19 20:16","  99","  23","  92","  20","  98","  29","----","----","----","0000","0000","----","----","0000","0000"," 197","----","----","----","----","67"," 154"," 134","10153"," 188"," 208","----"," 233"," 241"," 239"," 228","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-05-19 20:17"," 103","  22","  94","  20"," 108","  29","----","----","----","0000","0000","----","----","0000","0000"," 197","----","----","----","----","67"," 154"," 134","10153"," 188"," 208","----"," 233"," 241"," 238"," 228","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-05-19 20:18"," 104","  23","  96","  21"," 101","  33","----","----","----","0000","0000","----","----","0000","0000"," 197","----","----","----","----","67"," 154"," 134","10153"," 187"," 208","----"," 232"," 241"," 238"," 228","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-05-19 20:19"," 102","  22","  97","  21"," 104","  24","----","----","----","0000","0000","----","----","0000","0000"," 197","----","----","----","----","67"," 154"," 134","10152"," 187"," 208","----"," 232"," 241"," 238"," 228","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-05-19 20:20"," 103","  20","  98","  21"," 101","  26","----","----","----","0000","0000","----","----","0000","0000"," 196","----","----","----","----","67"," 153"," 133","10152"," 186"," 207","----"," 232"," 241"," 238"," 228","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-05-19 20:21"," 101","  20","  99","  21"," 101","  26","----","----","----","0000","0000","----","----","0000","0000"," 196","----","----","----","----","67"," 153"," 133","10152"," 186"," 207","----"," 232"," 240"," 238"," 228","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
