"time_now","wd_avg_2mins","ws_avg_2mins","wd_avg_10mins","ws_avg_10mins","wd_maxsp_this_min","ws_maxsp_this_min","ws_avg_2_mins_helper","ws_avg_10_mins_helper","ws_maxsp_this_min_helper","water_this_min_rat","water_this_hour_rat","water_this_min_rat1","water_this_hour_rat1","water_this_min_by_weight","water_this_hour_by_weight","air_temp_by_box","sp_ventilation","air_temp_ventilation","wet_bulb_temp","value_humicap","relative_humidity","water_vapor_pressure","dew_temp","station_pressure","grass_temp","ground_temp_pt","ground_temp_infrared","ground_tem_5cm","ground_tem_10cm","ground_tem_15cm","ground_tem_20cm","ground_tem_40cm","ground_tem_80cm","ground_tem_160cm","ground_tem_320cm","water_lever_evaporation_this_min","water_evaporation_this_hour","visibility_avg_this_min","visibility_avg_10_mins","cloud_height","total_cloud_amount","low_cloud_amount","code_weather","snow_depth","freezing_rain","ice_accretion_on_wires","frozen_soil_depth","frequency_lightning","sign_of_data_quality","crlf"
"2001","  70","  31","  73","  40","  68","  50","----","----","----","0000","0000","----","----","0000","0000"," 212","----","----","----","----","78"," 196"," 172","10065","----"," 215","----"," 251"," 252"," 241"," 222","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0000NNNNNNNNNNNNNNNNN",""
"2002","  69","  34","  72","  38","  69","  50","----","----","----","0000","0000","----","----","0000","0000"," 212","----","----","----","----","79"," 199"," 174","10065","----"," 215","----"," 250"," 252"," 241"," 222","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0000NNNNNNNNNNNNNNNNN",""
"2003","  74","  40","  73","  39","  78","  60","----","----","----","0000","0000","----","----","0000","0000"," 212","----","----","----","----","79"," 199"," 174","10065","----"," 215","----"," 250"," 252"," 241"," 222","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0000NNNNNNNNNNNNNNNNN",""
"2004","  77","  45","  73","  39","  76","  56","----","----","----","0000","0000","----","----","0000","0000"," 211","----","----","----","----","79"," 198"," 173","10065","----"," 215","----"," 250"," 252"," 241"," 222","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0000NNNNNNNNNNNNNNNNN",""
"2005","  73","  43","  73","  39","  71","  59","----","----","----","0000","0000","----","----","0000","0000"," 211","----","----","----","----","79"," 198"," 173","10065","----"," 215","----"," 250"," 252"," 241"," 222","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0000NNNNNNNNNNNNNNNNN",""
"2006","  70","  38","  72","  38","  69","  54","----","----","----","0000","0000","----","----","0000","0000"," 211","----","----","----","----","79"," 198"," 173","10065","----"," 214","----"," 250"," 252"," 241"," 222","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0000NNNNNNNNNNNNNNNNN",""
"2007","  71","  34","  72","  37","  73","  45","----","----","----","0000","0000","----","----","0000","0000"," 211","----","----","----","----","79"," 198"," 173","10065","----"," 214","----"," 249"," 251"," 241"," 222","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0000NNNNNNNNNNNNNNNNN",""
"2008","  73","  37","  72","  37","  74","  47","----","----","----","0000","0000","----","----","0000","0000"," 211","----","----","----","----","79"," 198"," 173","10065","----"," 214","----"," 249"," 251"," 241"," 222","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0000NNNNNNNNNNNNNNNNN",""
"2009","  71","  36","  72","  37","  68","  48","----","----","----","0000","0000","----","----","0000","0000"," 211","----","----","----","----","79"," 198"," 173","10065","----"," 214","----"," 249"," 251"," 241"," 222","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0000NNNNNNNNNNNNNNNNN",""
"2010","  69","  36","  72","  38","  70","  51","----","----","----","0000","0000","----","----","0000","0000"," 210","----","----","----","----","79"," 196"," 172","10065","----"," 213","----"," 249"," 251"," 241"," 222","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0000NNNNNNNNNNNNNNNNN",""
