"time_now","wd_avg_2mins","ws_avg_2mins","wd_avg_10mins","ws_avg_10mins","wd_maxsp_this_min","ws_maxsp_this_min","ws_avg_2_mins_helper","ws_avg_10_mins_helper","ws_maxsp_this_min_helper","water_this_min_rat","water_this_hour_rat","water_this_min_rat1","water_this_hour_rat1","water_this_min_by_weight","water_this_hour_by_weight","air_temp_by_box","sp_ventilation","air_temp_ventilation","wet_bulb_temp","value_humicap","relative_humidity","water_vapor_pressure","dew_temp","station_pressure","grass_temp","ground_temp_pt","ground_temp_infrared","ground_tem_5cm","ground_tem_10cm","ground_tem_15cm","ground_tem_20cm","ground_tem_40cm","ground_tem_80cm","ground_tem_160cm","ground_tem_320cm","water_lever_evaporation_this_min","water_evaporation_this_hour","visibility_avg_this_min","visibility_avg_10_mins","cloud_height","total_cloud_amount","low_cloud_amount","code_weather","snow_depth","freezing_rain","ice_accretion_on_wires","frozen_soil_depth","frequency_lightning","sign_of_data_quality","crlf"
"2001","  68","  11","  68","  12","  68","  17","----","----","----","0000","0000","----","----","0000","0000"," 179","----","----","----","----","76"," 156"," 136","10188"," 167"," 171","----"," 178"," 184"," 186"," 186","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN001000N0011NNNNNNNNNNNNNNNNN",""
"2002","  73","  13","  69","  12","  77","  18","----","----","----","0000","0000","----","----","0000","0000"," 179","----","----","----","----","75"," 154"," 134","10188"," 167"," 170","----"," 178"," 184"," 186"," 186","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN001000N0011NNNNNNNNNNNNNNNNN",""
"2003","  76","  16","  70","  13","  74","  25","----","----","----","0000","0000","----","----","0000","0000"," 179","----","----","----","----","75"," 154"," 134","10188"," 167"," 170","----"," 178"," 184"," 186"," 186","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN001000N0011NNNNNNNNNNNNNNNNN",""
"2004","  75","  18","  71","  13","  76","  21","----","----","----","0000","0000","----","----","0000","0000"," 179","----","----","----","----","74"," 152"," 132","10188"," 167"," 170","----"," 177"," 183"," 186"," 186","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN001000N0011NNNNNNNNNNNNNNNNN",""
"2005","  73","  20","  71","  14","  69","  30","----","----","----","0000","0000","----","----","0000","0000"," 179","----","----","----","----","74"," 152"," 132","10188"," 167"," 170","----"," 177"," 183"," 186"," 186","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN001000N0011NNNNNNNNNNNNNNNNN",""
"2006","  70","  20","  72","  15","  70","  24","----","----","----","0000","0000","----","----","0000","0000"," 179","----","----","----","----","74"," 152"," 132","10188"," 166"," 170","----"," 177"," 183"," 186"," 186","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN001000N0011NNNNNNNNNNNNNNNNN",""
"2007","  70","  16","  71","  15","  69","  19","----","----","----","0000","0000","----","----","0000","0000"," 179","----","----","----","----","74"," 152"," 132","10188"," 167"," 169","----"," 177"," 183"," 186"," 186","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN001000N0011NNNNNNNNNNNNNNNNN",""
"2008","  69","  16","  71","  15","  70","  22","----","----","----","0000","0000","----","----","0000","0000"," 179","----","----","----","----","74"," 152"," 132","10188"," 165"," 169","----"," 177"," 183"," 186"," 186","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN001000N0011NNNNNNNNNNNNNNNNN",""
"2009","  70","  17","  71","  16","  70","  22","----","----","----","0000","0000","----","----","0000","0000"," 179","----","----","----","----","74"," 152"," 132","10188"," 164"," 169","----"," 177"," 183"," 186"," 186","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN001000N0011NNNNNNNNNNNNNNNNN",""
"2010","  66","  16","  71","  17","  62","  17","----","----","----","0000","0000","----","----","0000","0000"," 179","----","----","----","----","74"," 152"," 132","10188"," 163"," 168","----"," 177"," 183"," 186"," 186","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN001000N0011NNNNNNNNNNNNNNNNN",""
