"time_now","wd_avg_2mins","ws_avg_2mins","wd_avg_10mins","ws_avg_10mins","wd_maxsp_this_min","ws_maxsp_this_min","ws_avg_2_mins_helper","ws_avg_10_mins_helper","ws_maxsp_this_min_helper","water_this_min_rat","water_this_hour_rat","water_this_min_rat1","water_this_hour_rat1","water_this_min_by_weight","water_this_hour_by_weight","air_temp_by_box","sp_ventilation","air_temp_ventilation","wet_bulb_temp","value_humicap","relative_humidity","water_vapor_pressure","dew_temp","station_pressure","grass_temp","ground_temp_pt","ground_temp_infrared","ground_tem_5cm","ground_tem_10cm","ground_tem_15cm","ground_tem_20cm","ground_tem_40cm","ground_tem_80cm","ground_tem_160cm","ground_tem_320cm","water_lever_evaporation_this_min","water_evaporation_this_hour","visibility_avg_this_min","visibility_avg_10_mins","cloud_height","total_cloud_amount","low_cloud_amount","code_weather","snow_depth","freezing_rain","ice_accretion_on_wires","frozen_soil_depth","frequency_lightning","sign_of_data_quality","crlf"
"2001"," 144","  17"," 133","  17"," 146","  20","----","----","----","0000","0000","----","----","0000","0000"," 270","----","----","----","----","87"," 310"," 246","10021","----"," 266","----"," 281"," 284"," 278"," 268","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2002"," 140","  15"," 134","  17"," 135","  17","----","----","----","0000","0000","----","----","0000","0000"," 270","----","----","----","----","87"," 310"," 246","10021","----"," 266","----"," 281"," 284"," 278"," 268","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2003"," 136","  14"," 135","  16"," 136","  20","----","----","----","0000","0000","----","----","0000","0000"," 270","----","----","----","----","87"," 310"," 246","10021","----"," 267","----"," 281"," 284"," 278"," 268","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2004"," 141","  12"," 137","  16"," 145","  13","----","----","----","0000","0000","----","----","0000","0000"," 270","----","----","----","----","87"," 310"," 246","10021","----"," 267","----"," 281"," 284"," 278"," 268","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2005"," 145","  10"," 138","  15"," 146","  15","----","----","----","0000","0000","----","----","0000","0000"," 270","----","----","----","----","87"," 310"," 246","10021","----"," 267","----"," 281"," 284"," 278"," 268","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2006"," 142","  12"," 140","  15"," 139","  14","----","----","----","0000","0000","----","----","0000","0000"," 270","----","----","----","----","87"," 310"," 246","10021","----"," 267","----"," 281"," 283"," 278"," 268","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2007"," 141","  13"," 141","  14"," 143","  17","----","----","----","0000","0000","----","----","0000","0000"," 269","----","----","----","----","87"," 308"," 246","10021","----"," 267","----"," 281"," 283"," 278"," 268","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2008"," 143","  13"," 142","  14"," 142","  15","----","----","----","0000","0000","----","----","0000","0000"," 269","----","----","----","----","87"," 308"," 246","10022","----"," 267","----"," 280"," 283"," 278"," 268","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2009"," 136","  12"," 140","  13"," 129","  14","----","----","----","0000","0000","----","----","0000","0000"," 269","----","----","----","----","87"," 308"," 246","10022","----"," 267","----"," 280"," 283"," 278"," 268","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2010"," 121","  10"," 137","  12"," 113","  12","----","----","----","0000","0000","----","----","0000","0000"," 269","----","----","----","----","87"," 308"," 246","10022","----"," 267","----"," 280"," 283"," 278"," 268","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2011"," 107","   6"," 133","  11"," 100","   5","----","----","----","0000","0000","----","----","0000","0000"," 269","----","----","----","----","88"," 312"," 247","10022","----"," 267","----"," 280"," 283"," 278"," 268","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2012"," 119","   5"," 133","  10"," 138","  12","----","----","----","0000","0000","----","----","0000","0000"," 269","----","----","----","----","88"," 312"," 247","10022","----"," 267","----"," 280"," 283"," 278"," 268","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2013"," 128","   8"," 131","  10"," 118","  12","----","----","----","0000","0000","----","----","0000","0000"," 269","----","----","----","----","88"," 312"," 247","10022","----"," 267","----"," 280"," 283"," 278"," 268","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
