"time_now","wd_avg_2mins","ws_avg_2mins","wd_avg_10mins","ws_avg_10mins","wd_maxsp_this_min","ws_maxsp_this_min","ws_avg_2_mins_helper","ws_avg_10_mins_helper","ws_maxsp_this_min_helper","water_this_min_rat","water_this_hour_rat","water_this_min_rat1","water_this_hour_rat1","water_this_min_by_weight","water_this_hour_by_weight","air_temp_by_box","sp_ventilation","air_temp_ventilation","wet_bulb_temp","value_humicap","relative_humidity","water_vapor_pressure","dew_temp","station_pressure","grass_temp","ground_temp_pt","ground_temp_infrared","ground_tem_5cm","ground_tem_10cm","ground_tem_15cm","ground_tem_20cm","ground_tem_40cm","ground_tem_80cm","ground_tem_160cm","ground_tem_320cm","water_lever_evaporation_this_min","water_evaporation_this_hour","visibility_avg_this_min","visibility_avg_10_mins","cloud_height","total_cloud_amount","low_cloud_amount","code_weather","snow_depth","freezing_rain","ice_accretion_on_wires","frozen_soil_depth","frequency_lightning","sign_of_data_quality","crlf"
"2001"," 166","  24"," 166","  26"," 163","  32","----","----","----","0000","0000","----","----","0000","0000"," 298","----","----","----","----","84"," 352"," 268","10067","----"," 287","----"," 303"," 310"," 309"," 302","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2002"," 168","  26"," 167","  26"," 173","  35","----","----","----","0000","0000","----","----","0000","0000"," 298","----","----","----","----","84"," 352"," 268","10067","----"," 287","----"," 303"," 310"," 309"," 302","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2003"," 170","  26"," 167","  27"," 168","  32","----","----","----","0000","0000","----","----","0000","0000"," 298","----","----","----","----","84"," 352"," 268","10067","----"," 287","----"," 302"," 310"," 309"," 302","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2004"," 167","  23"," 167","  27"," 166","  26","----","----","----","0000","0000","----","----","0000","0000"," 298","----","----","----","----","84"," 352"," 268","10067","----"," 286","----"," 302"," 310"," 309"," 302","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2005"," 168","  20"," 167","  26"," 170","  23","----","----","----","0000","0000","----","----","0000","0000"," 298","----","----","----","----","84"," 352"," 268","10068","----"," 287","----"," 302"," 310"," 309"," 302","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2006"," 165","  16"," 166","  24"," 159","  19","----","----","----","0000","0000","----","----","0000","0000"," 298","----","----","----","----","84"," 352"," 268","10068","----"," 287","----"," 302"," 309"," 309"," 302","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2007"," 161","  13"," 166","  22"," 163","  14","----","----","----","0000","0000","----","----","0000","0000"," 297","----","----","----","----","84"," 350"," 267","10068","----"," 287","----"," 302"," 309"," 309"," 302","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2008"," 161","  16"," 166","  22"," 159","  25","----","----","----","0000","0000","----","----","0000","0000"," 297","----","----","----","----","85"," 354"," 269","10068","----"," 287","----"," 302"," 309"," 308"," 302","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2009"," 164","  23"," 166","  21"," 169","  34","----","----","----","0000","0000","----","----","0000","0000"," 297","----","----","----","----","85"," 354"," 269","10068","----"," 287","----"," 302"," 309"," 308"," 302","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2010"," 169","  26"," 166","  21"," 170","  33","----","----","----","0000","0000","----","----","0000","0000"," 297","----","----","----","----","85"," 354"," 269","10068","----"," 286","----"," 301"," 309"," 308"," 302","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2011"," 166","  23"," 166","  21"," 163","  25","----","----","----","0000","0000","----","----","0000","0000"," 297","----","----","----","----","85"," 354"," 269","10068","----"," 286","----"," 301"," 309"," 308"," 302","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2012"," 164","  21"," 165","  20"," 165","  30","----","----","----","0000","0000","----","----","0000","0000"," 297","----","----","----","----","85"," 354"," 269","10068","----"," 286","----"," 301"," 309"," 308"," 302","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2013"," 165","  22"," 165","  20"," 164","  29","----","----","----","0000","0000","----","----","0000","0000"," 297","----","----","----","----","85"," 354"," 269","10068","----"," 286","----"," 301"," 309"," 308"," 302","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2014"," 161","  22"," 164","  20"," 158","  28","----","----","----","0000","0000","----","----","0000","0000"," 297","----","----","----","----","85"," 354"," 269","10068","----"," 286","----"," 301"," 309"," 308"," 302","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2015"," 164","  20"," 164","  20"," 169","  24","----","----","----","0000","0000","----","----","0000","0000"," 297","----","----","----","----","85"," 354"," 269","10068","----"," 286","----"," 301"," 309"," 308"," 302","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2016"," 163","  18"," 164","  20"," 157","  22","----","----","----","0000","0000","----","----","0000","0000"," 297","----","----","----","----","85"," 354"," 269","10068","----"," 286","----"," 301"," 308"," 308"," 302","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2017"," 158","  21"," 163","  22"," 159","  29","----","----","----","0000","0000","----","----","0000","0000"," 297","----","----","----","----","85"," 354"," 269","10068","----"," 286","----"," 301"," 308"," 308"," 302","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2018"," 154","  22"," 162","  22"," 150","  24","----","----","----","0000","0000","----","----","0000","0000"," 297","----","----","----","----","85"," 354"," 269","10068","----"," 285","----"," 301"," 308"," 308"," 302","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2019"," 161","  19"," 163","  21"," 173","  21","----","----","----","0000","0000","----","----","0000","0000"," 297","----","----","----","----","85"," 354"," 269","10068","----"," 286","----"," 300"," 308"," 308"," 302","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2020"," 164","  14"," 161","  19"," 155","  18","----","----","----","0000","0000","----","----","0000","0000"," 297","----","----","----","----","85"," 354"," 269","10068","----"," 286","----"," 300"," 308"," 308"," 302","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2021"," 158","  12"," 161","  19"," 162","  18","----","----","----","0000","0000","----","----","0000","0000"," 296","----","----","----","----","85"," 352"," 268","10068","----"," 286","----"," 300"," 308"," 308"," 302","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2022"," 153","  12"," 159","  18"," 144","  17","----","----","----","0000","0000","----","----","0000","0000"," 296","----","----","----","----","86"," 357"," 270","10068","----"," 285","----"," 300"," 308"," 308"," 302","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2023"," 150","  13"," 158","  17"," 156","  17","----","----","----","0000","0000","----","----","0000","0000"," 296","----","----","----","----","86"," 357"," 270","10068","----"," 286","----"," 300"," 308"," 308"," 302","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2024"," 153","  13"," 157","  16"," 150","  17","----","----","----","0000","0000","----","----","0000","0000"," 296","----","----","----","----","86"," 357"," 270","10068","----"," 286","----"," 300"," 308"," 308"," 302","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2025"," 144","  13"," 154","  15"," 138","  19","----","----","----","0000","0000","----","----","0000","0000"," 296","----","----","----","----","86"," 357"," 270","10068","----"," 286","----"," 300"," 308"," 308"," 302","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2026"," 139","  14"," 153","  15"," 141","  20","----","----","----","0000","0000","----","----","0000","0000"," 296","----","----","----","----","86"," 357"," 270","10069","----"," 285","----"," 300"," 307"," 307"," 302","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2027"," 142","  16"," 151","  14"," 143","  20","----","----","----","0000","0000","----","----","0000","0000"," 296","----","----","----","----","86"," 357"," 270","10069","----"," 285","----"," 300"," 307"," 307"," 302","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2028"," 145","  18"," 151","  14"," 147","  20","----","----","----","0000","0000","----","----","0000","0000"," 295","----","----","----","----","86"," 355"," 269","10069","----"," 285","----"," 299"," 307"," 307"," 302","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2029"," 151","  19"," 149","  14"," 154","  29","----","----","----","0000","0000","----","----","0000","0000"," 295","----","----","----","----","86"," 355"," 269","10069","----"," 285","----"," 299"," 307"," 307"," 302","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2030"," 152","  22"," 148","  16"," 149","  40","----","----","----","0000","0000","----","----","0000","0000"," 295","----","----","----","----","86"," 355"," 269","10069","----"," 285","----"," 299"," 307"," 307"," 302","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2031"," 152","  24"," 148","  17"," 155","  31","----","----","----","0000","0000","----","----","0000","0000"," 295","----","----","----","----","86"," 355"," 269","10069","----"," 285","----"," 299"," 307"," 307"," 302","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2032"," 151","  25"," 148","  18"," 147","  34","----","----","----","0000","0000","----","----","0000","0000"," 295","----","----","----","----","86"," 355"," 269","10069","----"," 285","----"," 299"," 307"," 307"," 302","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN880NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
