"time_now","wd_avg_2mins","ws_avg_2mins","wd_avg_10mins","ws_avg_10mins","wd_maxsp_this_min","ws_maxsp_this_min","ws_avg_2_mins_helper","ws_avg_10_mins_helper","ws_maxsp_this_min_helper","water_this_min_rat","water_this_hour_rat","water_this_min_rat1","water_this_hour_rat1","water_this_min_by_weight","water_this_hour_by_weight","air_temp_by_box","sp_ventilation","air_temp_ventilation","wet_bulb_temp","value_humicap","relative_humidity","water_vapor_pressure","dew_temp","station_pressure","grass_temp","ground_temp_pt","ground_temp_infrared","ground_tem_5cm","ground_tem_10cm","ground_tem_15cm","ground_tem_20cm","ground_tem_40cm","ground_tem_80cm","ground_tem_160cm","ground_tem_320cm","water_lever_evaporation_this_min","water_evaporation_this_hour","visibility_avg_this_min","visibility_avg_10_mins","cloud_height","total_cloud_amount","low_cloud_amount","code_weather","snow_depth","freezing_rain","ice_accretion_on_wires","frozen_soil_depth","frequency_lightning","sign_of_data_quality","crlf"
"2001","  67","   5","  61","   4","  68","   6","----","----","----","0000","0000","----","----","0000","0000","  35","----","----","----","----","91","  71","  22","10313","----","  24","----","  59","  83","  93","  95","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN",""
"2002","  68","   6","  62","   4","  68","   6","----","----","----","0000","0000","----","----","0000","0000","  34","----","----","----","----","91","  71","  21","10313","----","  24","----","  58","  83","  93","  95","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN",""
"2003","  70","   6","  64","   5","  71","   6","----","----","----","0000","0000","----","----","0000","0000","  34","----","----","----","----","91","  71","  21","10313","----","  24","----","  58","  83","  93","  95","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN",""
"2004","  72","   6","  65","   5","  72","   6","----","----","----","0000","0000","----","----","0000","0000","  34","----","----","----","----","91","  71","  21","10313","----","  24","----","  58","  83","  92","  95","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN",""
"2005","  73","   5","  67","   5","  73","   6","----","----","----","0000","0000","----","----","0000","0000","  34","----","----","----","----","91","  71","  21","10313","----","  24","----","  58","  83","  92","  95","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN",""
"2006","  74","   6","  68","   5","  75","   6","----","----","----","0000","0000","----","----","0000","0000","  33","----","----","----","----","91","  70","  20","10313","----","  24","----","  58","  83","  92","  95","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN",""
"2007","  76","   5","  70","   5","  77","   6","----","----","----","0000","0000","----","----","0000","0000","  33","----","----","----","----","90","  70","  18","10313","----","  24","----","  58","  83","  92","  95","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN",""
"2008","  78","   5","  72","   5","  79","   5","----","----","----","0000","0000","----","----","0000","0000","  33","----","----","----","----","90","  70","  18","10313","----","  24","----","  58","  83","  92","  95","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN",""
"2009","  76","   4","  72","   5","  73","   4","----","----","----","0000","0000","----","----","0000","0000","  33","----","----","----","----","91","  70","  20","10313","----","  23","----","  57","  83","  92","  95","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN",""
"2010","  74","   4","  73","   5","  75","   4","----","----","----","0000","0000","----","----","0000","0000","  33","----","----","----","----","91","  70","  20","10313","----","  23","----","  57","  82","  92","  95","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN",""
