"time_now","wd_avg_2mins","ws_avg_2mins","wd_avg_10mins","ws_avg_10mins","wd_maxsp_this_min","ws_maxsp_this_min","ws_avg_2_mins_helper","ws_avg_10_mins_helper","ws_maxsp_this_min_helper","water_this_min_rat","water_this_hour_rat","water_this_min_rat1","water_this_hour_rat1","water_this_min_by_weight","water_this_hour_by_weight","air_temp_by_box","sp_ventilation","air_temp_ventilation","wet_bulb_temp","value_humicap","relative_humidity","water_vapor_pressure","dew_temp","station_pressure","grass_temp","ground_temp_pt","ground_temp_infrared","ground_tem_5cm","ground_tem_10cm","ground_tem_15cm","ground_tem_20cm","ground_tem_40cm","ground_tem_80cm","ground_tem_160cm","ground_tem_320cm","water_lever_evaporation_this_min","water_evaporation_this_hour","visibility_avg_this_min","visibility_avg_10_mins","cloud_height","total_cloud_amount","low_cloud_amount","code_weather","snow_depth","freezing_rain","ice_accretion_on_wires","frozen_soil_depth","frequency_lightning","sign_of_data_quality","crlf"
"2001","  59","  10","  61","  10","  52","  13","----","----","----","0000","0000","----","----","0000","0000","  45","----","----","----","----","82","  69","  17","10277","----","  35","----","  47","  52","  54","  54","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2002","  56","  10","  60","  10","  60","  16","----","----","----","0000","0000","----","----","0000","0000","  45","----","----","----","----","82","  69","  17","10277","----","  35","----","  47","  52","  54","  54","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2003","  59","  11","  60","  10","  58","  13","----","----","----","0000","0000","----","----","0000","0000","  45","----","----","----","----","82","  69","  17","10277","----","  35","----","  47","  52","  54","  54","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2004","  52","  10","  59","   9","  45","  15","----","----","----","0000","0000","----","----","0000","0000","  45","----","----","----","----","82","  69","  17","10277","----","  35","----","  47","  52","  54","  54","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2005","  46","  10","  57","   9","  47","  13","----","----","----","0000","0000","----","----","0000","0000","  45","----","----","----","----","82","  69","  17","10278","----","  35","----","  47","  52","  54","  54","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2006","  47","  12","  56","  10","  46","  18","----","----","----","0000","0000","----","----","0000","0000","  45","----","----","----","----","82","  69","  17","10278","----","  34","----","  46","  52","  54","  54","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2007","  40","  12","  52","  10","  33","  18","----","----","----","0000","0000","----","----","0000","0000","  45","----","----","----","----","81","  68","  15","10278","----","  34","----","  46","  52","  54","  54","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2008","  42","  11","  52","  11","  51","  22","----","----","----","0000","0000","----","----","0000","0000","  45","----","----","----","----","81","  68","  15","10279","----","  34","----","  46","  52","  54","  54","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2009","  58","   9","  52","  11","  64","  10","----","----","----","0000","0000","----","----","0000","0000","  45","----","----","----","----","81","  68","  15","10279","----","  34","----","  46","  52","  54","  54","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2010","  50","   8","  49","  10","  35","  14","----","----","----","0000","0000","----","----","0000","0000","  44","----","----","----","----","81","  68","  14","10279","----","  34","----","  46","  52","  54","  54","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2011","  42","   9","  49","  10","  49","  11","----","----","----","0000","0000","----","----","0000","0000","  44","----","----","----","----","81","  68","  14","10279","----","  34","----","  46","  52","  54","  54","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2012","  49","   9","  48","  10","  49","  14","----","----","----","0000","0000","----","----","0000","0000","  44","----","----","----","----","81","  68","  14","10279","----","  33","----","  46","  52","  54","  54","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2013","  46","  10","  46","  10","  44","  16","----","----","----","0000","0000","----","----","0000","0000","  44","----","----","----","----","81","  68","  14","10279","----","  33","----","  46","  52","  54","  54","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2014","  44","   9","  46","  10","  45","  14","----","----","----","0000","0000","----","----","0000","0000","  44","----","----","----","----","82","  69","  16","10279","----","  33","----","  46","  52","  54","  54","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2015","  48","  11","  47","  10","  51","  17","----","----","----","0000","0000","----","----","0000","0000","  44","----","----","----","----","82","  69","  16","10279","----","  33","----","  46","  52","  54","  54","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2016","  46","  11","  46","  10","  40","  14","----","----","----","0000","0000","----","----","0000","0000","  44","----","----","----","----","82","  69","  16","10279","----","  33","----","  46","  52","  54","  54","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2017","  44","  10","  48","  10","  48","  13","----","----","----","0000","0000","----","----","0000","0000","  44","----","----","----","----","82","  69","  16","10279","----","  32","----","  46","  52","  54","  54","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2018","  44","  11","  47","  10","  41","  16","----","----","----","0000","0000","----","----","0000","0000","  44","----","----","----","----","82","  69","  16","10279","----","  32","----","  46","  52","  54","  54","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2019","  45","  13","  45","  11","  49","  20","----","----","----","0000","0000","----","----","0000","0000","  44","----","----","----","----","82","  69","  16","10279","----","  32","----","  46","  52","  54","  54","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2020","  47","  12","  46","  11","  46","  17","----","----","----","0000","0000","----","----","0000","0000","  44","----","----","----","----","82","  69","  16","10279","----","  31","----","  46","  52","  54","  54","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2021","  50","  11","  47","  11","  55","  17","----","----","----","0000","0000","----","----","0000","0000","  43","----","----","----","----","82","  68","  15","10278","----","  31","----","  45","  52","  54","  54","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2022","  55","  12","  47","  11","  55","  15","----","----","----","0000","0000","----","----","0000","0000","  43","----","----","----","----","82","  68","  15","10278","----","  31","----","  45","  52","  54","  54","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2023","  55","  13","  49","  12","  55","  17","----","----","----","0000","0000","----","----","0000","0000","  43","----","----","----","----","82","  68","  15","10278","----","  31","----","  45","  52","  54","  54","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2024","  56","  14","  50","  12","  58","  21","----","----","----","0000","0000","----","----","0000","0000","  43","----","----","----","----","82","  68","  15","10278","----","  30","----","  45","  52","  54","  55","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2025","  55","  14","  50","  12","  53","  23","----","----","----","0000","0000","----","----","0000","0000","  43","----","----","----","----","82","  68","  15","10278","----","  30","----","  45","  52","  54","  54","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2026","  55","  13","  52","  13","  58","  17","----","----","----","0000","0000","----","----","0000","0000","  43","----","----","----","----","82","  68","  15","10278","----","  30","----","  45","  52","  54","  55","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2027","  55","  12","  52","  13","  53","  16","----","----","----","0000","0000","----","----","0000","0000","  43","----","----","----","----","82","  68","  15","10278","----","  30","----","  45","  52","  54","  54","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2028","  53","  12","  54","  13","  53","  17","----","----","----","0000","0000","----","----","0000","0000","  43","----","----","----","----","82","  68","  15","10278","----","  30","----","  45","  52","  54","  54","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2029","  51","  13","  54","  13","  49","  16","----","----","----","0000","0000","----","----","0000","0000","  43","----","----","----","----","83","  69","  17","10278","----","  29","----","  45","  52","  54","  55","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2030","  51","  14","  54","  13","  54","  19","----","----","----","0000","0000","----","----","0000","0000","  43","----","----","----","----","83","  69","  17","10277","----","  29","----","  45","  51","  54","  55","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2031","  52","  14","  54","  13","  49","  19","----","----","----","0000","0000","----","----","0000","0000","  42","----","----","----","----","83","  68","  16","10277","----","  29","----","  45","  51","  54","  55","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2032","  48","  13","  53","  13","  46","  16","----","----","----","0000","0000","----","----","0000","0000","  42","----","----","----","----","83","  68","  16","10277","----","  29","----","  45","  51","  54","  55","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2033","  44","  13","  52","  13","  42","  17","----","----","----","0000","0000","----","----","0000","0000","  42","----","----","----","----","83","  68","  16","10278","----","  29","----","  45","  51","  54","  54","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2034","  46","  12","  51","  13","  50","  15","----","----","----","0000","0000","----","----","0000","0000","  42","----","----","----","----","83","  68","  16","10278","----","  29","----","  45","  51","  54","  55","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2035","  50","  11","  51","  13","  51","  15","----","----","----","0000","0000","----","----","0000","0000","  42","----","----","----","----","83","  68","  16","10278","----","  29","----","  44","  51","  54","  55","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2036","  50","  14","  50","  13","  49","  22","----","----","----","0000","0000","----","----","0000","0000","  42","----","----","----","----","83","  68","  16","10278","----","  29","----","  44","  51","  54","  55","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2037","  52","  16","  50","  13","  55","  20","----","----","----","0000","0000","----","----","0000","0000","  42","----","----","----","----","83","  68","  16","10278","----","  29","----","  44","  51","  54","  55","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2038","  56","  15","  50","  14","  57","  22","----","----","----","0000","0000","----","----","0000","0000","  42","----","----","----","----","83","  68","  16","10278","----","  29","----","  44","  51","  54","  55","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2039","  56","  15","  51","  14","  55","  19","----","----","----","0000","0000","----","----","0000","0000","  42","----","----","----","----","83","  68","  16","10278","----","  29","----","  44","  51","  54","  55","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2040","  57","  13","  51","  14","  59","  16","----","----","----","0000","0000","----","----","0000","0000","  42","----","----","----","----","83","  68","  16","10278","----","  30","----","  44","  51","  54","  55","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2041","  60","  11","  53","  13","  62","  18","----","----","----","0000","0000","----","----","0000","0000","  42","----","----","----","----","83","  68","  16","10278","----","  30","----","  44","  51","  54","  55","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2042","  59","  12","  54","  13","  57","  19","----","----","----","0000","0000","----","----","0000","0000","  42","----","----","----","----","83","  68","  16","10278","----","  30","----","  44","  51","  54","  55","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2043","  49","  11","  54","  13","  42","  13","----","----","----","0000","0000","----","----","0000","0000","  42","----","----","----","----","83","  68","  16","10279","----","  30","----","  44","  51","  54","  55","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2044","  47","   8","  54","  12","  53","   8","----","----","----","0000","0000","----","----","0000","0000","  42","----","----","----","----","83","  68","  16","10279","----","  30","----","  44","  51","  54","  55","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2045","  47","   6","  53","  12","  42","  12","----","----","----","0000","0000","----","----","0000","0000","  42","----","----","----","----","83","  68","  16","10279","----","  30","----","  44","  51","  54","  55","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
