"time_now","wd_avg_2mins","ws_avg_2mins","wd_avg_10mins","ws_avg_10mins","wd_maxsp_this_min","ws_maxsp_this_min","ws_avg_2_mins_helper","ws_avg_10_mins_helper","ws_maxsp_this_min_helper","water_this_min_rat","water_this_hour_rat","water_this_min_rat1","water_this_hour_rat1","water_this_min_by_weight","water_this_hour_by_weight","air_temp_by_box","sp_ventilation","air_temp_ventilation","wet_bulb_temp","value_humicap","relative_humidity","water_vapor_pressure","dew_temp","station_pressure","grass_temp","ground_temp_pt","ground_temp_infrared","ground_tem_5cm","ground_tem_10cm","ground_tem_15cm","ground_tem_20cm","ground_tem_40cm","ground_tem_80cm","ground_tem_160cm","ground_tem_320cm","water_lever_evaporation_this_min","water_evaporation_this_hour","visibility_avg_this_min","visibility_avg_10_mins","cloud_height","total_cloud_amount","low_cloud_amount","code_weather","snow_depth","freezing_rain","ice_accretion_on_wires","frozen_soil_depth","frequency_lightning","sign_of_data_quality","crlf"
"2001"," 329","   6"," 299","   4"," 330","   8","----","----","----","0000","0000","----","----","0000","0000"," 145","----","----","----","----","93"," 153"," 134","10144","----"," 131","----"," 134"," 132"," 128"," 120","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2002"," 332","   8"," 308","   4"," 333","  10","----","----","----","0000","0000","----","----","0000","0000"," 145","----","----","----","----","93"," 153"," 134","10145","----"," 131","----"," 134"," 132"," 128"," 120","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2003"," 330","  10"," 315","   5"," 326","  12","----","----","----","0000","0000","----","----","0000","0000"," 144","----","----","----","----","93"," 152"," 133","10145","----"," 131","----"," 134"," 132"," 128"," 120","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2004"," 325","  11"," 320","   6"," 324","  13","----","----","----","0000","0000","----","----","0000","0000"," 144","----","----","----","----","93"," 152"," 133","10145","----"," 132","----"," 134"," 132"," 128"," 120","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2005"," 323","  11"," 323","   7"," 323","  13","----","----","----","0000","0000","----","----","0000","0000"," 144","----","----","----","----","93"," 152"," 133","10145","----"," 132","----"," 133"," 132"," 127"," 120","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2006"," 320","  11"," 325","   8"," 317","  12","----","----","----","0000","0000","----","----","0000","0000"," 144","----","----","----","----","94"," 154"," 134","10145","----"," 132","----"," 133"," 132"," 127"," 119","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2007"," 318","  10"," 324","   8"," 319","  11","----","----","----","0000","0000","----","----","0000","0000"," 145","----","----","----","----","94"," 155"," 135","10145","----"," 132","----"," 133"," 132"," 127"," 120","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2008"," 324","   7"," 325","   8"," 330","   7","----","----","----","0000","0000","----","----","0000","0000"," 145","----","----","----","----","94"," 155"," 135","10145","----"," 132","----"," 133"," 132"," 127"," 119","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2009"," 335","   7"," 327","   9"," 340","  10","----","----","----","0000","0000","----","----","0000","0000"," 145","----","----","----","----","94"," 155"," 135","10145","----"," 132","----"," 133"," 132"," 127"," 119","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2010"," 338","   8"," 328","   9"," 335","   9","----","----","----","0000","0000","----","----","0000","0000"," 145","----","----","----","----","94"," 155"," 135","10146","----"," 132","----"," 133"," 132"," 127"," 119","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2011"," 331","   7"," 327","   9"," 328","   8","----","----","----","0000","0000","----","----","0000","0000"," 145","----","----","----","----","94"," 155"," 135","10146","----"," 132","----"," 133"," 132"," 127"," 120","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2012"," 325","   6"," 326","   9"," 322","   7","----","----","----","0000","0000","----","----","0000","0000"," 145","----","----","----","----","94"," 155"," 135","10146","----"," 132","----"," 133"," 132"," 127"," 119","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2013"," 314","   5"," 324","   8"," 306","   7","----","----","----","0000","0000","----","----","0000","0000"," 145","----","----","----","----","94"," 155"," 135","10146","----"," 132","----"," 133"," 132"," 127"," 119","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2014"," 303","   4"," 322","   7"," 299","   5","----","----","----","0000","0000","----","----","0000","0000"," 145","----","----","----","----","94"," 155"," 135","10146","----"," 132","----"," 133"," 132"," 127"," 119","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2015"," 304","   3"," 321","   7"," 309","   5","----","----","----","0000","0000","----","----","0000","0000"," 145","----","----","----","----","94"," 155"," 135","10146","----"," 132","----"," 133"," 132"," 127"," 119","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2016"," 310","   3"," 320","   6"," 310","   6","----","----","----","0000","0000","----","----","0000","0000"," 145","----","----","----","----","94"," 155"," 135","10147","----"," 132","----"," 133"," 131"," 127"," 119","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
