"time_now","wd_avg_2mins","ws_avg_2mins","wd_avg_10mins","ws_avg_10mins","wd_maxsp_this_min","ws_maxsp_this_min","ws_avg_2_mins_helper","ws_avg_10_mins_helper","ws_maxsp_this_min_helper","water_this_min_rat","water_this_hour_rat","water_this_min_rat1","water_this_hour_rat1","water_this_min_by_weight","water_this_hour_by_weight","air_temp_by_box","sp_ventilation","air_temp_ventilation","wet_bulb_temp","value_humicap","relative_humidity","water_vapor_pressure","dew_temp","station_pressure","grass_temp","ground_temp_pt","ground_temp_infrared","ground_tem_5cm","ground_tem_10cm","ground_tem_15cm","ground_tem_20cm","ground_tem_40cm","ground_tem_80cm","ground_tem_160cm","ground_tem_320cm","water_lever_evaporation_this_min","water_evaporation_this_hour","visibility_avg_this_min","visibility_avg_10_mins","cloud_height","total_cloud_amount","low_cloud_amount","code_weather","snow_depth","freezing_rain","ice_accretion_on_wires","frozen_soil_depth","frequency_lightning","sign_of_data_quality","crlf"
"2001"," 290","  24"," 285","  25"," 293","  28","----","----","----","0000","0000","----","----","0000","0000"," 196","----","----","----","----","63"," 144"," 124","10166","----"," 166","----"," 185"," 200"," 208"," 212","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2002"," 291","  23"," 286","  25"," 288","  31","----","----","----","0000","0000","----","----","0000","0000"," 196","----","----","----","----","63"," 144"," 124","10166","----"," 166","----"," 185"," 200"," 208"," 212","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2003"," 286","  25"," 286","  25"," 285","  39","----","----","----","0000","0000","----","----","0000","0000"," 196","----","----","----","----","64"," 146"," 126","10167","----"," 166","----"," 185"," 200"," 208"," 212","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2004"," 290","  27"," 288","  26"," 294","  33","----","----","----","0000","0000","----","----","0000","0000"," 196","----","----","----","----","64"," 146"," 126","10167","----"," 166","----"," 185"," 200"," 208"," 211","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2005"," 291","  25"," 288","  25"," 287","  29","----","----","----","0000","0000","----","----","0000","0000"," 196","----","----","----","----","64"," 146"," 126","10167","----"," 166","----"," 185"," 200"," 208"," 211","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2006"," 287","  25"," 289","  25"," 286","  33","----","----","----","0000","0000","----","----","0000","0000"," 195","----","----","----","----","64"," 145"," 125","10167","----"," 166","----"," 185"," 200"," 208"," 211","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2007"," 297","  25"," 291","  24"," 308","  34","----","----","----","0000","0000","----","----","0000","0000"," 196","----","----","----","----","64"," 146"," 126","10167","----"," 166","----"," 185"," 200"," 208"," 211","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2008"," 302","  29"," 291","  25"," 295","  41","----","----","----","0000","0000","----","----","0000","0000"," 196","----","----","----","----","64"," 146"," 126","10167","----"," 166","----"," 185"," 200"," 208"," 211","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2009"," 297","  27"," 292","  25"," 299","  37","----","----","----","0000","0000","----","----","0000","0000"," 196","----","----","----","----","64"," 146"," 126","10167","----"," 166","----"," 185"," 200"," 208"," 211","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2010"," 297","  22"," 293","  25"," 294","  30","----","----","----","0000","0000","----","----","0000","0000"," 196","----","----","----","----","64"," 146"," 126","10168","----"," 166","----"," 185"," 199"," 208"," 211","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2011"," 294","  26"," 293","  26"," 293","  42","----","----","----","0000","0000","----","----","0000","0000"," 196","----","----","----","----","64"," 146"," 126","10168","----"," 166","----"," 185"," 199"," 208"," 211","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2012"," 292","  29"," 293","  26"," 291","  39","----","----","----","0000","0000","----","----","0000","0000"," 196","----","----","----","----","64"," 146"," 126","10168","----"," 166","----"," 185"," 199"," 208"," 211","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2013"," 298","  26"," 295","  26"," 306","  37","----","----","----","0000","0000","----","----","0000","0000"," 196","----","----","----","----","63"," 144"," 124","10168","----"," 166","----"," 185"," 199"," 208"," 211","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2014"," 300","  26"," 295","  26"," 295","  43","----","----","----","0000","0000","----","----","0000","0000"," 196","----","----","----","----","63"," 144"," 124","10169","----"," 166","----"," 185"," 199"," 208"," 211","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
