"time_now","wd_avg_2mins","ws_avg_2mins","wd_avg_10mins","ws_avg_10mins","wd_maxsp_this_min","ws_maxsp_this_min","ws_avg_2_mins_helper","ws_avg_10_mins_helper","ws_maxsp_this_min_helper","water_this_min_rat","water_this_hour_rat","water_this_min_rat1","water_this_hour_rat1","water_this_min_by_weight","water_this_hour_by_weight","air_temp_by_box","sp_ventilation","air_temp_ventilation","wet_bulb_temp","value_humicap","relative_humidity","water_vapor_pressure","dew_temp","station_pressure","grass_temp","ground_temp_pt","ground_temp_infrared","ground_tem_5cm","ground_tem_10cm","ground_tem_15cm","ground_tem_20cm","ground_tem_40cm","ground_tem_80cm","ground_tem_160cm","ground_tem_320cm","water_lever_evaporation_this_min","water_evaporation_this_hour","visibility_avg_this_min","visibility_avg_10_mins","cloud_height","total_cloud_amount","low_cloud_amount","code_weather","snow_depth","freezing_rain","ice_accretion_on_wires","frozen_soil_depth","frequency_lightning","sign_of_data_quality"
"20:01"," 124","  25"," 125","  28"," 124","  35","----","----","----","0000","0000","----","----","0000","0000"," 190","----","----","----","----","98"," 215"," 187","10224","----"," 185","----"," 179"," 175"," 173"," 170","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0011NNNNNNNNNNNNNNNNN"
"20:02"," 124","  25"," 125","  29"," 124","  38","----","----","----","   1","   1","----","----","0000","0000"," 189","----","----","----","----","98"," 214"," 186","10224","----"," 185","----"," 179"," 175"," 173"," 170","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0011NNNNNNNNNNNNNNNNN"
"20:03"," 131","  29"," 126","  29"," 137","  42","----","----","----","0000","   1","----","----","0000","0000"," 190","----","----","----","----","98"," 215"," 187","10224","----"," 185","----"," 179"," 175"," 172"," 170","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0011NNNNNNNNNNNNNNNNN"
"20:04"," 137","  37"," 127","  30"," 136","  56","----","----","----","   1","   2","----","----","0000","0000"," 190","----","----","----","----","98"," 215"," 187","10224","----"," 185","----"," 179"," 175"," 173"," 170","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0011NNNNNNNNNNNNNNNNN"
"20:05"," 127","  35"," 127","  30"," 117","  43","----","----","----","0000","   2","----","----","0000","0000"," 190","----","----","----","----","98"," 215"," 187","10224","----"," 185","----"," 179"," 175"," 173"," 170","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0011NNNNNNNNNNNNNNNNN"
"20:06"," 127","  26"," 128","  29"," 137","  33","----","----","----","   1","   3","----","----","0000","0000"," 190","----","----","----","----","98"," 215"," 187","10224","----"," 185","----"," 179"," 175"," 173"," 170","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0011NNNNNNNNNNNNNNNNN"
"20:07"," 139","  25"," 129","  28"," 140","  33","----","----","----","0000","   3","----","----","   4","   4"," 190","----","----","----","----","98"," 215"," 187","10224","----"," 185","----"," 179"," 175"," 173"," 170","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0011NNNNNNNNNNNNNNNNN"
"20:08"," 141","  23"," 131","  28"," 142","  31","----","----","----","0000","   3","----","----","0000","   4"," 190","----","----","----","----","98"," 215"," 187","10224","----"," 185","----"," 179"," 175"," 173"," 170","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0011NNNNNNNNNNNNNNNNN"
"20:09"," 139","  23"," 132","  27"," 137","  29","----","----","----","   1","   4","----","----","0000","   4"," 190","----","----","----","----","98"," 215"," 187","10224","----"," 185","----"," 179"," 175"," 173"," 170","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0011NNNNNNNNNNNNNNNNN"
"20:10"," 140","  26"," 134","  28"," 144","  56","----","----","----","0000","   4","----","----","0000","   4"," 190","----","----","----","----","98"," 215"," 187","10224","----"," 185","----"," 179"," 175"," 173"," 170","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0011NNNNNNNNNNNNNNNNN"
"20:11"," 144","  40"," 136","  30"," 144","  61","----","----","----","0000","   4","----","----","0000","   4"," 190","----","----","----","----","98"," 215"," 187","10224","----"," 185","----"," 179"," 175"," 173"," 170","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0011NNNNNNNNNNNNNNNNN"
"20:12"," 138","  41"," 137","  31"," 133","  41","----","----","----","0000","   4","----","----","0000","   4"," 190","----","----","----","----","98"," 215"," 187","10224","----"," 185","----"," 179"," 175"," 173"," 170","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0011NNNNNNNNNNNNNNNNN"
"20:13"," 140","  31"," 138","  31"," 148","  41","----","----","----","0000","   4","----","----","0000","   4"," 190","----","----","----","----","98"," 215"," 187","10224","----"," 185","----"," 179"," 175"," 173"," 170","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0011NNNNNNNNNNNNNNNNN"
"20:14"," 147","  27"," 139","  29"," 147","  41","----","----","----","0000","   4","----","----","0000","   4"," 190","----","----","----","----","98"," 215"," 187","10224","----"," 185","----"," 179"," 175"," 173"," 170","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0011NNNNNNNNNNNNNNNNN"
"20:15"," 151","  28"," 143","  29"," 154","  45","----","----","----","   1","   5","----","----","0000","   4"," 190","----","----","----","----","98"," 215"," 187","10224","----"," 185","----"," 179"," 175"," 173"," 170","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0011NNNNNNNNNNNNNNNNN"
