"time_now","wd_avg_2mins","ws_avg_2mins","wd_avg_10mins","ws_avg_10mins","wd_maxsp_this_min","ws_maxsp_this_min","ws_avg_2_mins_helper","ws_avg_10_mins_helper","ws_maxsp_this_min_helper","water_this_min_rat","water_this_hour_rat","water_this_min_rat1","water_this_hour_rat1","water_this_min_by_weight","water_this_hour_by_weight","air_temp_by_box","sp_ventilation","air_temp_ventilation","wet_bulb_temp","value_humicap","relative_humidity","water_vapor_pressure","dew_temp","station_pressure","grass_temp","ground_temp_pt","ground_temp_infrared","ground_tem_5cm","ground_tem_10cm","ground_tem_15cm","ground_tem_20cm","ground_tem_40cm","ground_tem_80cm","ground_tem_160cm","ground_tem_320cm","water_lever_evaporation_this_min","water_evaporation_this_hour","visibility_avg_this_min","visibility_avg_10_mins","cloud_height","total_cloud_amount","low_cloud_amount","code_weather","snow_depth","freezing_rain","ice_accretion_on_wires","frozen_soil_depth","frequency_lightning","sign_of_data_quality"
"2015-02-09 20:01","  51","  31","  49","  31","  49","  46","----","----","----","0000","0000","----","----","0000","0000","  10","----","----","----","----","56","  37"," -68","10336","----","  -1","----","  57","  77","  87","  87","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN"
"2015-02-09 20:02","  53","  31","  50","  31","  57","  50","----","----","----","0000","0000","----","----","0000","0000","   9","----","----","----","----","57","  37"," -67","10336","----","  -1","----","  57","  77","  87","  87","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN"
"2015-02-09 20:03","  56","  40","  51","  33","  55","  63","----","----","----","0000","0000","----","----","0000","0000","   9","----","----","----","----","57","  37"," -67","10336","----","  -1","----","  56","  77","  87","  87","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN"
"2015-02-09 20:04","  56","  39","  53","  33","  56","  44","----","----","----","0000","0000","----","----","0000","0000","   9","----","----","----","----","57","  37"," -67","10336","----","  -1","----","  56","  77","  87","  87","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN"
"2015-02-09 20:05","  59","  33","  54","  34","  61","  42","----","----","----","0000","0000","----","----","0000","0000","   9","----","----","----","----","57","  37"," -67","10336","----","  -1","----","  56","  77","  87","  87","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN"
"2015-02-09 20:06","  55","  32","  55","  33","  50","  48","----","----","----","0000","0000","----","----","0000","0000","   9","----","----","----","----","57","  37"," -67","10336","----","  -1","----","  56","  77","  87","  87","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN"
"2015-02-09 20:07","  46","  30","  53","  34","  43","  44","----","----","----","0000","0000","----","----","0000","0000","   9","----","----","----","----","57","  37"," -67","10336","----","  -2","----","  56","  76","  86","  87","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN"
"2015-02-09 20:08","  46","  28","  53","  33","  50","  40","----","----","----","0000","0000","----","----","0000","0000","   8","----","----","----","----","58","  38"," -65","10336","----","  -2","----","  56","  76","  86","  87","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN"
"2015-02-09 20:09","  53","  29","  53","  33","  56","  38","----","----","----","0000","0000","----","----","0000","0000","   8","----","----","----","----","58","  38"," -65","10336","----","  -2","----","  55","  76","  86","  86","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN"
"2015-02-09 20:10","  50","  28","  52","  32","  44","  44","----","----","----","0000","0000","----","----","0000","0000","   8","----","----","----","----","58","  38"," -65","10336","----","  -2","----","  55","  76","  86","  86","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN"
"2015-02-09 20:11","  48","  33","  52","  33","  52","  62","----","----","----","0000","0000","----","----","0000","0000","   8","----","----","----","----","58","  38"," -65","10337","----","  -2","----","  55","  76","  86","  86","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN"
"2015-02-09 20:12","  52","  40","  52","  33","  53","  50","----","----","----","0000","0000","----","----","0000","0000","   8","----","----","----","----","58","  38"," -65","10337","----","  -2","----","  55","  76","  86","  86","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN"
"2015-02-09 20:13","  56","  35","  52","  32","  59","  48","----","----","----","0000","0000","----","----","0000","0000","   8","----","----","----","----","58","  38"," -65","10337","----","  -2","----","  55","  76","  86","  86","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN"
"2015-02-09 20:14","  58","  29","  52","  32","  56","  42","----","----","----","0000","0000","----","----","0000","0000","   8","----","----","----","----","58","  38"," -65","10337","----","  -2","----","  54","  75","  86","  86","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN"
"2015-02-09 20:15","  52","  28","  51","  31","  48","  47","----","----","----","0000","0000","----","----","0000","0000","   7","----","----","----","----","58","  37"," -66","10337","----","  -3","----","  54","  75","  86","  86","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN"
"2015-02-09 20:16","  49","  31","  51","  31","  50","  47","----","----","----","0000","0000","----","----","0000","0000","   7","----","----","----","----","58","  37"," -66","10337","----","  -3","----","  54","  75","  86","  86","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN"
"2015-02-09 20:17","  52","  34","  52","  32","  53","  52","----","----","----","0000","0000","----","----","0000","0000","   7","----","----","----","----","58","  37"," -66","10337","----","  -3","----","  54","  75","  86","  86","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN"
"2015-02-09 20:18","  50","  34","  52","  33","  47","  44","----","----","----","0000","0000","----","----","0000","0000","   7","----","----","----","----","58","  37"," -66","10337","----","  -3","----","  54","  75","  85","  86","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN"
