"time_now","wd_avg_2mins","ws_avg_2mins","wd_avg_10mins","ws_avg_10mins","wd_maxsp_this_min","ws_maxsp_this_min","ws_avg_2_mins_helper","ws_avg_10_mins_helper","ws_maxsp_this_min_helper","water_this_min_rat","water_this_hour_rat","water_this_min_rat1","water_this_hour_rat1","water_this_min_by_weight","water_this_hour_by_weight","air_temp_by_box","sp_ventilation","air_temp_ventilation","wet_bulb_temp","value_humicap","relative_humidity","water_vapor_pressure","dew_temp","station_pressure","grass_temp","ground_temp_pt","ground_temp_infrared","ground_tem_5cm","ground_tem_10cm","ground_tem_15cm","ground_tem_20cm","ground_tem_40cm","ground_tem_80cm","ground_tem_160cm","ground_tem_320cm","water_lever_evaporation_this_min","water_evaporation_this_hour","visibility_avg_this_min","visibility_avg_10_mins","cloud_height","total_cloud_amount","low_cloud_amount","code_weather","snow_depth","freezing_rain","ice_accretion_on_wires","frozen_soil_depth","frequency_lightning","sign_of_data_quality","crlf"
"2001"," 129","  40"," 139","  33"," 128","  51","----","----","----","0000","0000","----","----","0000","0000"," 186","----","----","----","----","76"," 163"," 143","10105","----"," 179","----"," 200"," 213"," 213"," 205","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2002"," 133","  34"," 139","  32"," 138","  43","----","----","----","0000","0000","----","----","0000","0000"," 187","----","----","----","----","76"," 164"," 144","10104","----"," 179","----"," 200"," 213"," 213"," 205","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2003"," 133","  34"," 137","  33"," 129","  53","----","----","----","0000","0000","----","----","0000","0000"," 187","----","----","----","----","76"," 164"," 144","10104","----"," 179","----"," 200"," 212"," 213"," 205","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2004"," 133","  38"," 136","  33"," 138","  49","----","----","----","0000","0000","----","----","0000","0000"," 187","----","----","----","----","75"," 162"," 142","10104","----"," 179","----"," 200"," 212"," 213"," 205","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2005"," 131","  36"," 135","  34"," 124","  46","----","----","----","0000","0000","----","----","0000","0000"," 187","----","----","----","----","75"," 162"," 142","10104","----"," 179","----"," 199"," 212"," 213"," 205","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2006"," 129","  31"," 134","  34"," 133","  31","----","----","----","0000","0000","----","----","0000","0000"," 187","----","----","----","----","75"," 162"," 142","10104","----"," 178","----"," 199"," 212"," 213"," 205","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2007"," 129","  25"," 133","  33"," 124","  29","----","----","----","0000","0000","----","----","0000","0000"," 187","----","----","----","----","76"," 164"," 144","10104","----"," 178","----"," 199"," 212"," 213"," 205","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2008"," 127","  25"," 131","  32"," 130","  38","----","----","----","0000","0000","----","----","0000","0000"," 187","----","----","----","----","76"," 164"," 144","10104","----"," 179","----"," 199"," 212"," 213"," 205","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2009"," 131","  27"," 130","  32"," 131","  30","----","----","----","0000","0000","----","----","0000","0000"," 187","----","----","----","----","75"," 162"," 142","10104","----"," 178","----"," 199"," 212"," 213"," 205","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
"2010"," 128","  25"," 130","  31"," 124","  31","----","----","----","0000","0000","----","----","0000","0000"," 187","----","----","----","----","76"," 164"," 144","10105","----"," 178","----"," 199"," 212"," 213"," 205","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN",""
