"time_now","wd_avg_2mins","ws_avg_2mins","wd_avg_10mins","ws_avg_10mins","wd_maxsp_this_min","ws_maxsp_this_min","ws_avg_2_mins_helper","ws_avg_10_mins_helper","ws_maxsp_this_min_helper","water_this_min_rat","water_this_hour_rat","water_this_min_rat1","water_this_hour_rat1","water_this_min_by_weight","water_this_hour_by_weight","air_temp_by_box","sp_ventilation","air_temp_ventilation","wet_bulb_temp","value_humicap","relative_humidity","water_vapor_pressure","dew_temp","station_pressure","grass_temp","ground_temp_pt","ground_temp_infrared","ground_tem_5cm","ground_tem_10cm","ground_tem_15cm","ground_tem_20cm","ground_tem_40cm","ground_tem_80cm","ground_tem_160cm","ground_tem_320cm","water_lever_evaporation_this_min","water_evaporation_this_hour","visibility_avg_this_min","visibility_avg_10_mins","cloud_height","total_cloud_amount","low_cloud_amount","code_weather","snow_depth","freezing_rain","ice_accretion_on_wires","frozen_soil_depth","frequency_lightning","sign_of_data_quality"
"20:01"," 115","  45"," 112","  46"," 120","  73","----","----","----","0000","0000","----","----","0000","0000"," 172","----","----","----","----","89"," 175"," 154","10102","----"," 164","----"," 201"," 214"," 214"," 207","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN"
"20:02"," 116","  52"," 112","  47"," 112","  78","----","----","----","0000","0000","----","----","0000","0000"," 172","----","----","----","----","89"," 175"," 154","10102","----"," 164","----"," 201"," 214"," 214"," 207","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN"
"20:03"," 113","  56"," 113","  49"," 114","  75","----","----","----","0000","0000","----","----","0000","0000"," 172","----","----","----","----","89"," 175"," 154","10102","----"," 164","----"," 201"," 214"," 214"," 207","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN"
"20:04"," 114","  58"," 114","  51"," 115","  74","----","----","----","0000","0000","----","----","0000","0000"," 172","----","----","----","----","89"," 175"," 154","10103","----"," 164","----"," 201"," 214"," 214"," 207","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN"
"20:05"," 114","  54"," 114","  50"," 114","  64","----","----","----","0000","0000","----","----","0000","0000"," 172","----","----","----","----","89"," 175"," 154","10103","----"," 164","----"," 201"," 214"," 214"," 207","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN"
"20:06"," 115","  50"," 113","  50"," 116","  69","----","----","----","0000","0000","----","----","0000","0000"," 172","----","----","----","----","89"," 175"," 154","10103","----"," 164","----"," 201"," 213"," 214"," 207","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN"
"20:07"," 116","  55"," 114","  52"," 116","  84","----","----","----","0000","0000","----","----","0000","0000"," 172","----","----","----","----","89"," 175"," 154","10103","----"," 164","----"," 200"," 213"," 214"," 207","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN"
"20:08"," 119","  59"," 115","  52"," 122","  77","----","----","----","0000","0000","----","----","0000","0000"," 172","----","----","----","----","89"," 175"," 154","10103","----"," 164","----"," 200"," 213"," 214"," 207","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN"
"20:09"," 121","  63"," 116","  55"," 121","  82","----","----","----","0000","0000","----","----","0000","0000"," 172","----","----","----","----","89"," 175"," 154","10103","----"," 164","----"," 200"," 213"," 214"," 207","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN"
"20:10"," 117","  57"," 116","  55"," 112","  65","----","----","----","0000","0000","----","----","0000","0000"," 173","----","----","----","----","89"," 176"," 155","10103","----"," 164","----"," 200"," 213"," 214"," 207","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN"
