time_now,wd_avg_2mins,ws_avg_2mins,wd_avg_10mins,ws_avg_10mins,wd_maxsp_this_min,ws_maxsp_this_min,air_temp_by_box,relative_humidity,water_vapor_pressure,dew_temp,station_pressure,ground_temp_pt,ground_tem_5cm,ground_tem_10cm,ground_tem_15cm,ground_tem_20cm
2015-07-16 20:01:00,98,29,98,37,96,36,251,87,277,228,10025,252,271,281,281,275
2015-07-16 20:02:00,96,31,99,36,97,44,251,87,277,228,10025,252,271,281,281,275
2015-07-16 20:03:00,97,33,99,34,97,38,251,87,277,228,10025,252,271,280,281,275
2015-07-16 20:04:00,97,28,99,34,97,31,251,87,277,228,10025,252,271,280,281,275
2015-07-16 20:05:00,98,28,98,33,99,41,251,87,277,228,10025,252,271,280,281,275
2015-07-16 20:06:00,102,31,98,32,104,56,251,87,277,228,10025,252,271,280,281,275
2015-07-16 20:07:00,105,36,98,33,105,49,251,87,277,228,10025,252,271,280,281,275
2015-07-16 20:08:00,101,38,98,32,96,45,251,87,277,228,10025,252,271,280,281,275
2015-07-16 20:09:00,98,32,99,31,100,37,251,87,277,228,10025,251,271,280,281,275
2015-07-16 20:10:00,97,26,98,31,94,33,251,87,277,228,10025,251,271,280,280,275
2015-07-16 20:11:00,98,32,99,32,103,53,251,87,277,228,10026,251,270,280,280,275
2015-07-16 20:12:00,102,33,100,31,101,48,251,87,277,228,10026,251,270,280,280,275
2015-07-16 20:13:00,102,39,100,33,103,73,251,87,277,228,10026,250,270,280,280,275
2015-07-16 20:14:00,101,51,101,36,100,74,251,86,274,226,10026,250,270,279,280,275
2015-07-16 20:15:00,99,46,101,37,99,63,251,86,274,226,10026,250,270,279,280,275
2015-07-16 20:16:00,96,36,100,37,94,46,251,86,274,226,10026,250,270,279,280,275
2015-07-16 20:17:00,95,38,99,37,96,61,251,86,274,226,10026,250,270,279,280,275
2015-07-16 20:18:00,97,46,99,38,98,66,251,86,274,226,10026,250,270,279,280,275
2015-07-16 20:19:00,96,48,98,41,95,58,251,86,274,226,10026,250,270,279,280,275
2015-07-16 20:20:00,96,47,99,43,98,56,251,86,274,226,10027,250,269,279,280,275
2015-07-16 20:21:00,100,38,99,42,102,52,251,86,274,226,10027,250,269,279,280,275
2015-07-16 20:22:00,107,32,100,42,112,49,251,86,274,226,10027,251,269,279,280,275
2015-07-16 20:23:00,108,36,100,41,103,48,251,86,274,226,10027,251,269,279,280,275
2015-07-16 20:24:00,105,40,100,40,106,51,251,86,274,226,10027,251,269,278,280,275
2015-07-16 20:25:00,110,39,102,40,113,55,251,86,274,226,10027,251,269,278,280,275
2015-07-16 20:26:00,110,36,103,40,107,48,251,86,274,226,10027,251,269,278,280,275
2015-07-16 20:27:00,106,36,104,39,106,46,251,86,274,226,10028,251,269,278,279,275
2015-07-16 20:28:00,102,36,104,38,99,56,251,86,274,226,10028,250,269,278,279,275
2015-07-16 20:29:00,104,36,106,37,110,53,251,86,274,226,10028,250,268,278,279,275
2015-07-16 20:30:00,105,37,106,37,99,52,251,86,274,226,10028,250,268,278,279,275
2015-07-16 20:31:00,101,41,106,38,103,53,251,86,274,226,10028,250,268,278,279,275
2015-07-16 20:32:00,103,40,105,38,103,47,251,86,274,226,10028,250,268,278,279,275
2015-07-16 20:33:00,102,35,105,38,102,48,251,86,274,226,10028,250,268,278,279,275
2015-07-16 20:34:00,99,31,104,36,95,45,251,86,274,226,10028,250,268,278,279,275
2015-07-16 20:35:00,97,27,102,35,99,42,251,86,274,226,10028,250,268,277,279,274
2015-07-16 20:36:00,101,28,102,35,104,39,251,86,274,226,10028,250,268,277,279,274
2015-07-16 20:37:00,100,30,101,34,96,34,251,86,274,226,10028,251,268,277,279,274
2015-07-16 20:38:00,99,24,101,32,101,30,251,86,274,226,10028,251,268,277,279,274
2015-07-16 20:39:00,101,23,100,31,101,45,251,86,274,226,10029,251,267,277,279,274
2015-07-16 20:40:00,101,33,101,31,101,48,251,86,274,226,10029,251,267,277,279,274
2015-07-16 20:41:00,100,35,100,30,98,51,251,86,274,226,10029,251,267,277,279,274
2015-07-16 20:42:00,96,38,99,31,95,65,251,86,274,226,10029,251,267,277,279,274
2015-07-16 20:43:00,99,46,99,32,103,62,251,85,271,224,10029,250,267,277,279,274
2015-07-16 20:44:00,104,40,100,33,106,49,251,85,271,224,10029,250,267,277,278,274
2015-07-16 20:45:00,105,34,101,34,104,47,251,85,271,224,10029,250,267,277,278,274
2015-07-16 20:46:00,98,31,100,33,92,37,251,85,271,224,10030,250,267,277,278,274
2015-07-16 20:47:00,97,30,100,34,103,49,251,85,271,224,10030,250,267,276,278,274
2015-07-16 20:48:00,99,35,100,35,95,50,251,85,271,224,10030,250,267,276,278,274
2015-07-16 20:49:00,99,30,100,35,103,43,251,85,271,224,10030,249,267,276,278,274
2015-07-16 20:50:00,105,30,101,35,106,48,251,86,274,226,10029,249,267,276,278,274
2015-07-16 20:51:00,99,36,100,36,93,48,251,86,274,226,10029,249,266,276,278,274
2015-07-16 20:52:00,97,40,101,35,101,55,250,86,272,225,10030,249,266,276,278,274
2015-07-16 20:53:00,104,38,101,34,107,43,250,86,272,225,10030,249,266,276,278,274
2015-07-16 20:54:00,102,30,100,33,97,38,250,86,272,225,10030,249,266,276,278,274
2015-07-16 20:55:00,99,30,100,33,102,43,250,86,272,225,10030,249,266,276,278,274
2015-07-16 20:56:00,97,35,100,34,93,51,250,86,272,225,10030,248,266,276,278,274
2015-07-16 20:57:00,96,38,100,35,99,48,250,86,272,225,10030,248,266,276,278,274
2015-07-16 20:58:00,101,43,100,35,102,54,250,86,272,225,10030,248,266,276,278,274
2015-07-16 20:59:00,103,40,100,37,104,51,250,85,269,223,10030,248,266,276,278,274
2015-07-16 21:00:00,104,35,100,37,104,46,250,85,269,223,10030,248,266,275,278,274
2015-07-16 21:01:00,102,32,101,36,100,46,250,86,272,225,10030,248,266,275,277,274
2015-07-16 21:02:00,99,27,101,34,98,43,250,86,272,225,10030,248,266,275,277,274
2015-07-16 21:03:00,95,27,99,33,92,42,250,86,272,225,10030,248,266,275,277,274
2015-07-16 21:04:00,98,28,100,34,105,43,250,86,272,225,10030,248,265,275,277,274
2015-07-16 21:05:00,100,33,99,34,95,54,250,86,272,225,10030,247,265,275,277,274
2015-07-16 21:06:00,97,41,100,35,99,53,250,85,269,223,10030,247,265,275,277,274
2015-07-16 21:07:00,102,40,100,34,105,49,250,85,269,223,10030,247,265,275,277,274
2015-07-16 21:08:00,100,32,100,33,96,41,250,85,269,223,10030,247,265,275,277,274
2015-07-16 21:09:00,96,34,99,33,97,51,250,85,269,223,10030,247,265,275,277,274
2015-07-16 21:10:00,94,38,98,33,92,46,250,85,269,223,10031,247,265,275,277,274
2015-07-16 21:11:00,97,34,98,33,103,40,250,85,269,223,10031,246,265,275,277,274
2015-07-16 21:12:00,99,29,98,33,95,39,250,85,269,223,10031,246,265,274,277,274
2015-07-16 21:13:00,98,29,99,34,101,38,250,85,269,223,10031,246,265,274,277,274
2015-07-16 21:14:00,101,35,98,35,101,51,250,86,272,225,10031,246,264,274,277,273
2015-07-16 21:15:00,102,37,99,35,103,46,249,85,268,222,10031,246,264,274,277,273
2015-07-16 21:16:00,105,36,100,34,108,52,249,85,268,222,10031,246,264,274,277,273
2015-07-16 21:17:00,104,38,100,34,100,53,249,85,268,222,10031,246,264,274,277,273
2015-07-16 21:18:00,98,35,100,35,96,48,249,85,268,222,10031,246,264,274,277,273
2015-07-16 21:19:00,94,31,99,34,92,41,249,85,268,222,10031,246,264,274,276,273
2015-07-16 21:20:00,98,27,100,33,104,39,249,85,268,222,10031,246,264,274,276,273
2015-07-16 21:21:00,102,28,100,33,100,46,249,86,271,224,10031,246,264,274,276,273
