time_now,wd_avg_2mins,ws_avg_2mins,wd_avg_10mins,ws_avg_10mins,wd_maxsp_this_min,ws_maxsp_this_min,air_temp_by_box,relative_humidity,water_vapor_pressure,dew_temp,station_pressure,ground_temp_pt,ground_tem_5cm,ground_tem_10cm,ground_tem_15cm,ground_tem_20cm
2015-07-02 20:01:00,117,18,110,18,115,24,234,90,259,217,10039,232,254,263,262,256
2015-07-02 20:02:00,118,17,112,18,121,22,234,90,259,217,10039,232,254,263,262,256
2015-07-02 20:03:00,116,17,113,18,111,25,235,90,261,218,10039,231,253,263,262,257
2015-07-02 20:04:00,114,19,114,19,116,26,234,90,259,217,10040,232,253,262,262,256
2015-07-02 20:05:00,115,17,115,19,114,25,234,90,259,217,10040,231,253,262,262,256
2015-07-02 20:06:00,112,17,115,19,110,25,234,90,259,217,10040,231,253,262,262,256
2015-07-02 20:07:00,116,20,115,18,121,25,234,90,259,217,10041,231,253,262,262,256
2015-07-02 20:08:00,120,19,116,18,120,23,234,90,259,217,10041,231,253,262,262,256
2015-07-02 20:09:00,124,17,118,18,129,22,234,89,256,215,10041,231,253,262,262,256
2015-07-02 20:10:00,125,19,118,18,122,27,234,89,256,215,10040,231,253,262,262,256
2015-07-02 20:11:00,122,20,119,18,123,25,234,89,256,215,10040,231,252,262,262,256
2015-07-02 20:12:00,125,20,119,19,127,30,234,89,256,215,10040,231,252,262,262,256
2015-07-02 20:13:00,124,22,120,19,121,29,234,88,253,213,10039,231,252,262,262,256
2015-07-02 20:14:00,125,20,122,19,128,24,234,88,253,213,10039,231,252,261,262,256
2015-07-02 20:15:00,129,17,123,19,131,24,234,88,253,213,10039,230,252,261,262,256
2015-07-02 20:16:00,124,16,124,19,117,21,234,88,253,213,10039,229,252,261,262,256
2015-07-02 20:17:00,120,17,124,19,123,31,234,88,253,213,10039,230,252,261,262,256
2015-07-02 20:18:00,121,19,124,19,118,26,234,87,250,211,10039,229,252,261,262,256
2015-07-02 20:19:00,120,17,123,19,122,22,234,87,250,211,10038,228,252,261,261,256
2015-07-02 20:20:00,121,18,123,19,120,28,234,87,250,211,10038,228,251,261,261,256
2015-07-02 20:21:00,118,22,122,19,117,30,234,87,250,211,10038,228,251,261,261,256
2015-07-02 20:22:00,116,21,121,19,116,23,234,87,250,211,10038,228,251,261,261,256
2015-07-02 20:23:00,117,20,121,19,119,27,234,86,247,209,10038,228,251,261,261,256
2015-07-02 20:24:00,120,21,120,19,120,27,234,86,247,209,10038,228,251,260,261,256
2015-07-02 20:25:00,121,20,119,19,122,26,234,86,247,209,10038,228,251,260,261,256
2015-07-02 20:26:00,121,18,120,19,120,21,233,86,246,208,10038,228,251,260,261,256
2015-07-02 20:27:00,118,20,119,20,115,28,233,86,246,208,10038,228,251,260,261,256
2015-07-02 20:28:00,117,23,119,20,119,28,233,86,246,208,10038,228,250,260,261,256
