time_now,wd_avg_2mins,ws_avg_2mins,wd_avg_10mins,ws_avg_10mins,wd_maxsp_this_min,ws_maxsp_this_min,air_temp_by_box,relative_humidity,water_vapor_pressure,dew_temp,station_pressure,ground_temp_pt,ground_tem_5cm,ground_tem_10cm,ground_tem_15cm,ground_tem_20cm
20150603 20:01,103,21,104,19,109,25,233,98,280,230,10030,232,236,238,237,234
20150603 20:02,112,22,104,20,116,34,233,98,280,230,10030,232,236,238,237,234
20150603 20:03,114,25,106,21,112,28,233,98,280,230,10030,232,236,238,237,234
20150603 20:04,109,24,106,21,107,32,233,98,280,230,10030,232,236,238,237,234
20150603 20:05,110,25,107,22,114,39,233,98,280,230,10030,232,236,238,237,234
20150603 20:06,116,26,108,23,118,31,233,98,280,230,10030,232,236,238,237,234
20150603 20:07,118,28,109,24,117,32,233,98,280,230,10029,232,236,238,237,234
20150603 20:08,114,26,110,24,110,39,234,98,282,231,10029,232,236,238,237,234
20150603 20:09,116,22,112,24,121,30,234,98,282,231,10029,232,236,238,237,234
20150603 20:10,118,28,114,25,114,46,234,98,282,231,10030,232,236,238,237,233
20150603 20:11,110,30,113,26,105,40,234,98,282,231,10030,232,236,238,237,233
20150603 20:12,111,25,114,26,117,32,234,98,282,231,10031,232,236,238,237,233
20150603 20:13,116,24,114,26,116,38,234,98,282,231,10031,232,236,238,237,233
20150603 20:14,120,24,116,26,123,33,234,98,282,231,10031,232,236,238,237,233
20150603 20:15,125,25,117,26,126,34,234,98,282,231,10032,232,236,238,237,233
20150603 20:16,130,26,118,26,134,31,234,98,282,231,10032,232,236,237,237,233
20150603 20:17,135,24,120,25,136,27,234,98,282,231,10032,232,236,238,237,233
20150603 20:18,139,21,123,25,142,30,234,98,282,231,10032,232,236,237,237,233
20150603 20:19,144,24,126,25,145,31,234,98,282,231,10032,232,236,237,237,233
20150603 20:20,145,26,129,24,146,29,234,98,282,231,10033,232,236,237,237,233
20150603 20:21,146,24,133,24,146,28,234,98,282,231,10033,232,236,237,237,233
20150603 20:22,144,20,136,23,143,20,234,98,282,231,10033,232,236,237,237,233
20150603 20:23,139,18,138,23,135,31,234,98,282,231,10033,232,236,237,237,233
20150603 20:24,138,22,139,23,141,32,234,98,282,231,10033,232,236,237,237,233
20150603 20:25,141,24,141,23,142,30,234,98,282,231,10033,232,236,237,237,233
20150603 20:26,144,23,142,22,147,34,234,98,282,231,10034,232,236,237,237,233
20150603 20:27,144,20,143,22,141,26,234,98,282,231,10034,232,236,237,237,233
20150603 20:28,142,22,143,23,144,30,233,98,280,230,10033,232,236,237,237,233
20150603 20:29,143,26,143,22,142,32,233,98,280,230,10034,232,236,237,237,233
20150603 20:30,141,26,142,23,140,34,233,98,280,230,10034,232,236,237,237,233
20150603 20:31,140,23,141,22,139,24,233,98,280,230,10033,232,235,237,237,233
20150603 20:32,138,19,141,22,136,22,233,98,280,230,10033,232,235,237,237,233
20150603 20:33,135,18,141,22,135,27,233,98,280,230,10033,232,235,237,237,233
20150603 20:34,139,17,141,21,144,24,233,98,280,230,10033,232,235,237,237,233
20150603 20:35,143,13,141,20,142,15,233,98,280,230,10033,232,235,237,237,233
20150603 20:36,141,10,140,19,140,13,233,98,280,230,10033,232,235,237,237,233
20150603 20:37,135,16,139,19,129,30,233,98,280,230,10032,232,235,237,237,233
20150603 20:38,118,22,136,19,108,27,233,98,280,230,10031,232,235,237,237,233
20150603 20:39,108,23,132,19,108,28,233,98,280,230,10031,232,235,237,237,233
20150603 20:40,107,22,129,18,105,29,233,98,280,230,10030,232,235,237,237,233
20150603 20:41,103,23,125,19,100,33,233,98,280,230,10030,232,235,237,236,233
20150603 20:42,101,25,121,19,103,35,233,98,280,230,10029,232,235,237,236,233
20150603 20:43,104,26,118,20,105,35,233,98,280,230,10029,232,235,237,236,233
20150603 20:44,106,27,115,21,108,42,233,98,280,230,10029,232,235,237,236,233
20150603 20:45,110,29,112,23,111,39,233,98,280,230,10029,232,235,237,236,233
20150603 20:46,102,29,107,25,93,36,233,98,280,230,10028,232,235,236,236,233
20150603 20:47,95,28,104,26,97,37,233,98,280,230,10028,232,235,237,236,233
20150603 20:48,94,29,102,26,91,36,233,98,280,230,10027,232,235,236,236,233
20150603 20:49,93,28,101,27,94,38,233,98,280,230,10027,232,235,236,236,233
20150603 20:50,99,27,101,27,104,38,233,98,280,230,10027,232,235,236,236,233
20150603 20:51,104,29,101,28,105,38,233,98,280,230,10027,232,235,236,236,233
20150603 20:52,106,24,102,27,107,24,233,98,280,230,10027,232,235,236,236,233
20150603 20:53,101,19,101,26,96,32,233,98,280,230,10027,232,235,236,236,233
