58463 2016   08   061213000E305300N   46   56  105    031-------1111-1-111-1111111111-------V1.00---------------------------------------------------------------------------------------------------------------------------------------------------------------
2001  54  20  55  20  55  27------------00000000--------00000000 288----------------  85 337 26010063 272 285---- 308 319 322 319-------------------------------------------------------------------------------000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN
2002  51  18  54  20  46  32------------00000000--------00000000 288----------------  85 337 26010063 272 285---- 308 319 321 318-------------------------------------------------------------------------------000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN
2003  51  23  54  21  55  37------------00000000--------00000000 288----------------  85 337 26010063 272 285---- 308 319 321 318-------------------------------------------------------------------------------000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN
2004  51  24  53  20  47  25------------00000000--------00000000 288----------------  85 337 26010063 272 284---- 308 319 321 318-------------------------------------------------------------------------------000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN
2005  48  20  52  20  49  29------------00000000--------00000000 288----------------  85 337 26010063 272 284---- 307 319 321 318-------------------------------------------------------------------------------000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN
2006  53  20  53  20  58  34------------00000000--------00000000 288----------------  85 337 26010063 272 284---- 307 319 321 318-------------------------------------------------------------------------------000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN
2007  59  23  53  21  60  33------------00000000--------00000000 288----------------  85 337 26010063 272 284---- 307 319 321 318-------------------------------------------------------------------------------000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN
2008  58  24  53  22  57  36------------00000000--------00000000 288----------------  85 337 26010063 272 284---- 307 319 321 318-------------------------------------------------------------------------------000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN
2009  58  23  54  22  60  29------------00000000--------00000000 288----------------  85 337 26010063 271 284---- 307 318 321 318-------------------------------------------------------------------------------000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN
2010  64  21  55  21  67  28------------00000000--------00000000 287----------------  85 335 25910063 272 284---- 307 318 321 318-------------------------------------------------------------------------------000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN
2011  60  22  55  22  53  38------------00000000--------00000000 287----------------  85 335 25910063 271 284---- 307 318 321 318-------------------------------------------------------------------------------000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN
2012  60  23  57  23  67  28------------00000000--------00000000 287----------------  85 335 25910064 271 284---- 306 318 321 318-------------------------------------------------------------------------------000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN
2013  64  24  58  22  61  37------------00000000--------00000000 287----------------  85 335 25910064 271 284---- 306 318 321 318-------------------------------------------------------------------------------000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN
2014  61  27  59  23  62  36------------00000000--------00000000 287----------------  85 335 25910064 271 283---- 306 318 321 318-------------------------------------------------------------------------------000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN
2015  62  23  61  23  62  26------------00000000--------00000000 287----------------  85 335 25910064 271 283---- 306 318 321 318-------------------------------------------------------------------------------000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN
2016  59  22  61  23  56  39------------00000000--------00000000 287----------------  85 335 25910064 271 283---- 306 318 320 318-------------------------------------------------------------------------------000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN
2017  53  25  59  23  49  33------------00000000--------00000000 287----------------  85 335 25910065 271 283---- 306 318 320 318-------------------------------------------------------------------------------000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN
2018  52  23  59  23  55  34------------00000000--------00000000 287----------------  85 335 25910065 271 283---- 306 317 320 318-------------------------------------------------------------------------------000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN
2019  58  21  59  23  61  30------------00000000--------00000000 287----------------  85 335 25910065 271 283---- 306 317 320 318-------------------------------------------------------------------------------000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN
2020  52  17  57  22  43  19------------00000000--------00000000 287----------------  85 335 25910066 271 283---- 306 317 320 318-------------------------------------------------------------------------------000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN
2021  56  13  59  21  69  17------------00000000--------00000000 287----------------  85 335 25910066 271 283---- 305 317 320 318-------------------------------------------------------------------------------000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN
2022  66  14  58  21  63  27------------00000000--------00000000 287----------------  85 335 25910066 271 283---- 305 317 320 318-------------------------------------------------------------------------------000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN
2023  64  19  59  20  65  27------------00000000--------00000000 286----------------  85 333 25810066 271 282---- 305 317 320 318-------------------------------------------------------------------------------000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN
2024  60  22  58  19  55  31------------00000000--------00000000 286----------------  86 337 26010066 270 282---- 305 317 320 318-------------------------------------------------------------------------------000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN
